"Time","dt_sound_level_dB"
2022-03-05 03:48:00,51
2022-03-05 03:49:00,53
2022-03-05 03:50:00,51
2022-03-05 03:51:00,53
2022-03-05 03:52:00,48
2022-03-05 03:53:00,51
2022-03-05 03:54:00,49
2022-03-05 03:55:00,57
2022-03-05 03:56:00,54
2022-03-05 04:08:00,50
2022-03-05 04:09:00,51
2022-03-05 04:10:00,51
2022-03-05 04:11:00,52
2022-03-05 04:12:00,58
2022-03-05 04:13:00,51
2022-03-05 04:14:00,52
2022-03-05 04:15:00,51
2022-03-05 04:16:00,51
2022-03-05 04:17:00,48
2022-03-05 04:18:00,50
2022-03-05 04:19:00,49
2022-03-05 04:20:00,49
2022-03-05 04:21:00,49
2022-03-05 04:22:00,52
2022-03-05 04:23:00,51
2022-03-05 04:24:00,53
2022-03-05 04:25:00,48
2022-03-05 04:26:00,50
2022-03-05 04:27:00,49
2022-03-05 04:38:00,51
2022-03-05 04:39:00,51
2022-03-05 04:40:00,49
2022-03-05 04:41:00,51
2022-03-05 04:42:00,51
2022-03-05 04:43:00,53
2022-03-05 04:44:00,51
2022-03-05 04:45:00,49
2022-03-05 04:46:00,50
2022-03-05 05:57:00,49
2022-03-05 05:59:00,50
2022-03-05 06:00:00,52
2022-03-05 06:01:00,49
2022-03-05 06:02:00,50
2022-03-05 06:03:00,50
2022-03-05 06:04:00,52
2022-03-05 06:05:00,52
2022-03-05 06:06:00,50
2022-03-05 06:07:00,52
2022-03-05 06:08:00,49
2022-03-05 06:09:00,48
2022-03-05 06:10:00,50
2022-03-05 06:11:00,54
2022-03-05 06:12:00,53
2022-03-05 06:13:00,50
2022-03-05 06:14:00,52
2022-03-05 06:15:00,56
2022-03-05 06:16:00,53
2022-03-05 06:17:00,53
2022-03-05 06:18:00,51
2022-03-05 06:19:00,53
2022-03-05 06:20:00,49
2022-03-05 06:21:00,51
2022-03-05 06:22:00,53
2022-03-05 06:23:00,52
